periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patiant,new_var,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,instituicao1,length_stay_var,tipo_instituicao
2021-07-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,3641,25198,6.92062620159297,2,2021,Jul,26,Thu,3075,21253,566,3945,"Instituto Português Oncologia de Lisboa, EPE",6.96996466431095,Cancer hospital
2021-07-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,972,15842,16.298353909465,2,2021,Jul,26,Thu,797,13147,175,2695,"Hospital de Magalhães Lemos, EPE",15.4,Hospital
2021-07-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,3902,37044,9.49359302921579,2,2021,Jul,26,Thu,3367,32339,535,4705,"Unidade Local de Saúde do Alto Minho, EPE",8.79439252336449,Hospital
2021-08-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Médica,3091,31937,10.3322549336784,2,2021,Aug,31,Sun,2716,28021,375,3916,"Hospital Espírito Santo de Évora, EPE",10.4426666666667,Hospital
2021-08-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,4399,46268,10.5178449647647,2,2021,Aug,31,Sun,3874,40677,525,5591,"Centro Hospitalar do Baixo Vouga, EPE",10.6495238095238,Hospital
2021-08-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,13100,150378,11.4792366412214,2,2021,Aug,31,Sun,11543,132454,1557,17924,"Centro Hospitalar e Universitário de Coimbra, EPE",11.5118818240206,University
2021-08-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,11987,126581,10.5598565112205,2,2021,Aug,31,Sun,10661,112196,1326,14385,"Centro Hospitalar Universitário Lisboa Central, EPE",10.8484162895928,University
2021-08-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,6536,70322,10.7591799265606,2,2021,Aug,31,Sun,5749,61873,787,8449,"Centro Hospitalar de Lisboa Ocidental, EPE",10.7357052096569,Hospital
2021-08-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,6791,76597,11.2791930496245,2,2021,Aug,31,Sun,5985,67049,806,9548,"Centro Hospitalar Universitário do Porto, EPE",11.8461538461538,University
2021-08-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,2888,30913,10.7039473684211,2,2021,Aug,31,Sun,2509,27190,379,3723,"Unidade Local de Saúde do Nordeste, EPE",9.82321899736148,Hospital
2021-09-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Médica,2592,27431,10.5829475308642,2,2021,Sep,35,Wed,2312,24377,280,3054,"Unidade Local de Saúde do Norte Alentejano, EPE",10.9071428571429,Hospital
2021-09-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,9748,112198,11.5098481739844,2,2021,Sep,35,Wed,8626,99243,1122,12955,"Centro Hospitalar Universitário do Algarve,EPE",11.5463458110517,University
2021-09-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,2466,20792,8.43146796431468,2,2021,Sep,35,Wed,2193,18636,273,2156,"Unidade Local de Saúde de Castelo Branco, EPE",7.8974358974359,Hospital
2021-09-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,7314,81963,11.2063166529943,2,2021,Sep,35,Wed,6536,70322,778,11641,"Centro Hospitalar de Lisboa Ocidental, EPE",14.9627249357326,Hospital
2021-09-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,5866,66347,11.3104330037504,2,2021,Sep,35,Wed,5228,59041,638,7306,"Centro Hospitalar Médio Tejo, EPE",11.4514106583072,Hospital
2021-09-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,1100,26928,24.48,2,2021,Sep,35,Wed,985,24076,115,2852,Centro Hospitalar Psiquiátrico de Lisboa,24.8,Hospital
2021-09-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,10719,111098,10.3645862487172,2,2021,Sep,35,Wed,9409,95988,1310,15110,"Centro Hospitalar Universitário de São João, EPE",11.5343511450382,University
2021-09-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,2314,19092,8.25064822817632,2,2021,Sep,35,Wed,2100,17032,214,2060,"Hospital Santa Maria Maior, EPE",9.62616822429907,Hospital
2021-09-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,4842,48806,10.0797191243288,2,2021,Sep,35,Wed,4290,43371,552,5435,"Unidade Local de Saúde de Matosinhos, EPE",9.84601449275362,Hospital
2021-10-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,2324,19514,8.39672977624785,2,2021,Oct,40,Fri,2129,18570,195,944,"Unidade Local de Saúde do Litoral Alentejano, EPE",4.84102564102564,Hospital
2021-10-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,5409,57336,10.6001109262341,2,2021,Oct,40,Fri,4883,51537,526,5799,"Centro Hospitalar do Baixo Vouga, EPE",11.0247148288973,Hospital
2021-10-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,16359,186744,11.4153676875115,2,2021,Oct,40,Fri,14798,168344,1561,18400,"Centro Hospitalar e Universitário de Coimbra, EPE",11.7873158231903,University
2021-10-01,Hospital Arcebispo João Crisóstomo,Especialidade Médica,97,1588,16.3711340206186,2,2021,Oct,40,Fri,90,1498,7,90,Hospital Arcebispo João Crisóstomo,12.8571428571429,Hospital
2021-10-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Médica,1828,18734,10.2483588621444,2,2021,Oct,40,Fri,1671,17004,157,1730,"Hospital Distrital da Figueira da Foz, EPE",11.0191082802548,Hospital
2021-10-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,3731,51842,13.8949343339587,2,2021,Oct,40,Fri,3350,46665,381,5177,"Unidade Local de Saúde da Guarda, EPE",13.5879265091864,Hospital
2021-10-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,8114,87098,10.7342864185359,2,2021,Oct,40,Fri,7314,81963,800,5135,"Centro Hospitalar de Lisboa Ocidental, EPE",6.41875,Hospital
2021-10-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Médica,14234,147095,10.3340592946466,2,2021,Oct,40,Fri,12660,131301,1574,15794,"Centro Hospitalar Universitário de Lisboa Norte, EPE",10.0343074968234,University
2021-10-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,5389,36240,6.72480979773613,2,2021,Oct,40,Fri,4877,32357,512,3883,"Instituto Português Oncologia de Lisboa, EPE",7.583984375,Cancer hospital
2021-10-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Médica,6095,56485,9.26743232157506,2,2021,Oct,40,Fri,5471,50706,624,5779,"Centro Hospitalar Entre Douro e Vouga, EPE",9.26121794871795,Hospital
2021-10-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,1454,23247,15.9883081155433,2,2021,Oct,40,Fri,1279,20495,175,2752,"Hospital de Magalhães Lemos, EPE",15.7257142857143,Hospital
2021-10-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Médica,3891,34916,8.97352865587253,2,2021,Oct,40,Fri,3478,30850,413,4066,"Instituto Português Oncologia do Porto, EPE",9.84503631961259,Cancer hospital
2021-10-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,5407,54381,10.0575180321805,2,2021,Oct,40,Fri,4842,48806,565,5575,"Unidade Local de Saúde de Matosinhos, EPE",9.86725663716814,Hospital
2021-11-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,3083,28196,9.14563736620175,2,2021,Nov,44,Mon,2780,25476,303,2720,"Unidade Local de Saúde do Baixo Alentejo, EPE",8.97689768976898,Hospital
2021-11-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Médica,3177,34005,10.7034938621341,2,2021,Nov,44,Mon,2892,30628,285,3377,"Unidade Local de Saúde do Norte Alentejano, EPE",11.8491228070175,Hospital
2021-11-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,17918,204694,11.4239312423262,2,2021,Nov,44,Mon,16359,186744,1559,17950,"Centro Hospitalar e Universitário de Coimbra, EPE",11.5137908915972,University
2021-11-01,Hospital Arcebispo João Crisóstomo,Especialidade Médica,98,1591,16.234693877551,2,2021,Nov,44,Mon,97,1588,1,3,Hospital Arcebispo João Crisóstomo,3,Hospital
2021-11-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,354,5360,15.1412429378531,2,2021,Nov,44,Mon,327,4907,27,453,Hospital Dr. Francisco Zagalo,16.7777777777778,Hospital
2021-11-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,1395,8379,6.00645161290323,2,2021,Nov,44,Mon,1273,7621,122,758,"Instituto Português Oncologia de Coimbra, EPE",6.21311475409836,Cancer hospital
2021-11-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,3080,25585,8.30681818181818,2,2021,Nov,44,Mon,2772,23184,308,2401,"Unidade Local de Saúde de Castelo Branco, EPE",7.79545454545455,Hospital
2021-11-01,"Hospital de Cascais, PPP",Especialidade Médica,4437,45219,10.1913455037187,2,2021,Nov,44,Mon,4019,40921,418,4298,"Hospital de Cascais, PPP",10.2822966507177,Hospital
2021-11-01,"Hospital de Loures, PPP",Especialidade Médica,7930,83049,10.4727616645649,2,2021,Nov,44,Mon,7219,75284,711,7765,"Hospital de Loures, PPP",10.9212376933896,Hospital
2021-11-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Médica,6651,75669,11.3770861524583,2,2021,Nov,44,Mon,6044,69106,607,6563,"Hospital de Vila Franca de Xira, EPE",10.8121911037891,Hospital
2021-11-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,12254,144235,11.7704423045536,2,2021,Nov,44,Mon,11102,130610,1152,13625,"Hospital Professor Doutor Fernando Fonseca, EPE",11.8272569444444,Hospital
2021-11-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,3689,44871,12.1634589319599,2,2021,Nov,44,Mon,3353,40801,336,4070,"Centro Hospitalar do Médio Ave, EPE",12.1130952380952,Hospital
2021-11-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Médica,6744,62459,9.26141755634638,2,2021,Nov,44,Mon,6095,56485,649,5974,"Centro Hospitalar Entre Douro e Vouga, EPE",9.20493066255778,Hospital
2021-12-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,2731,23434,8.58073965580373,2,2021,Dec,48,Wed,2558,21431,173,2003,"Unidade Local de Saúde do Litoral Alentejano, EPE",11.5780346820809,Hospital
2021-12-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Médica,3471,37296,10.7450302506482,2,2021,Dec,48,Wed,3177,34005,294,3291,"Unidade Local de Saúde do Norte Alentejano, EPE",11.1938775510204,Hospital
2021-12-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,386,5815,15.0647668393782,2,2021,Dec,48,Wed,354,5360,32,455,Hospital Dr. Francisco Zagalo,14.21875,Hospital
2021-12-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,3372,28105,8.33481613285884,2,2021,Dec,48,Wed,3080,25585,292,2520,"Unidade Local de Saúde de Castelo Branco, EPE",8.63013698630137,Hospital
2021-12-01,"Hospital de Cascais, PPP",Especialidade Médica,4871,49664,10.195853007596,2,2021,Dec,48,Wed,4437,45219,434,4445,"Hospital de Cascais, PPP",10.241935483871,Hospital
2021-12-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,7886,75227,9.53931016992138,2,2021,Dec,48,Wed,7199,68200,687,7027,"Hospital Distrital de Santarém, EPE",10.2285298398836,Hospital
2021-12-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,6331,43238,6.82956878850103,2,2021,Dec,48,Wed,5879,39840,452,3398,"Instituto Português Oncologia de Lisboa, EPE",7.51769911504425,Cancer hospital
2021-12-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,10328,116011,11.2326684740511,2,2021,Dec,48,Wed,9343,105417,985,10594,"Centro Hospitalar Universitário do Porto, EPE",10.7553299492386,University
2021-12-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,9308,95420,10.2513966480447,2,2021,Dec,48,Wed,8355,87100,953,8320,"Hospital da Senhora da Oliveira, Guimarães, EPE",8.73032528856244,Hospital
2021-12-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,1781,28148,15.8046041549691,2,2021,Dec,48,Wed,1615,25921,166,2227,"Hospital de Magalhães Lemos, EPE",13.4156626506024,Hospital
2021-12-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,6619,62072,9.37785163922043,2,2021,Dec,48,Wed,6112,56750,507,5322,"Unidade Local de Saúde do Alto Minho, EPE",10.4970414201183,Hospital
2022-01-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Médica,283,3151,11.1342756183746,2,2022,Jan,1,Sat,,,283,3151,"Unidade Local de Saúde do Norte Alentejano, EPE",11.1342756183746,Hospital
2022-01-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Médica,433,3287,7.59122401847575,2,2022,Jan,1,Sat,,,433,3287,"Centro Hospitalar Universitário Cova da Beira, EPE",7.59122401847575,University
2022-01-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,1610,17642,10.9577639751553,2,2022,Jan,1,Sat,,,1610,17642,"Centro Hospitalar e Universitário de Coimbra, EPE",10.9577639751553,University
2022-01-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,24,1619,67.4583333333333,2,2022,Jan,1,Sat,,,24,1619,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,67.4583333333333,Hospital
2022-01-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,672,7286,10.8422619047619,2,2022,Jan,1,Sat,,,672,7286,"Centro Hospitalar Médio Tejo, EPE",10.8422619047619,Hospital
2022-01-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,15,290,19.3333333333333,2,2022,Jan,1,Sat,,,15,290,Centro Hospitalar Psiquiátrico de Lisboa,19.3333333333333,Hospital
2022-01-01,"Hospital de Cascais, PPP",Especialidade Médica,366,3961,10.8224043715847,2,2022,Jan,1,Sat,,,366,3961,"Hospital de Cascais, PPP",10.8224043715847,Hospital
2022-01-01,"Hospital de Loures, EPE",Especialidade Médica,632,7027,11.118670886076,2,2022,Jan,1,Sat,,,632,7027,"Hospital de Loures, EPE",11.118670886076,Hospital
2022-01-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,652,6189,9.49233128834356,2,2022,Jan,1,Sat,,,652,6189,"Hospital Distrital de Santarém, EPE",9.49233128834356,Hospital
2022-01-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,860,10263,11.9337209302326,2,2022,Jan,1,Sat,,,860,10263,"Centro Hospitalar Universitário do Porto, EPE",11.9337209302326,University
2022-01-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,629,6206,9.8664546899841,2,2022,Jan,1,Sat,,,629,6206,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",9.8664546899841,Hospital
2015-01-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,480,3242,6.75416666666667,2,2015,Jan,1,Thu,,,480,3242,"Hospital Espírito Santo de Évora, EPE",6.75416666666667,Hospital
2015-01-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,309,2263,7.32362459546926,2,2015,Jan,1,Thu,,,309,2263,"Unidade Local de Saúde do Norte Alentejano, EPE",7.32362459546926,Hospital
2015-01-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,1112,8806,7.91906474820144,2,2015,Jan,1,Thu,,,1112,8806,"Centro Hospitalar de Lisboa Ocidental, EPE",7.91906474820144,Hospital
2015-01-01,"Hospital de Loures, PPP",Especialidade Cirurgica,702,3906,5.56410256410256,2,2015,Jan,1,Thu,,,702,3906,"Hospital de Loures, PPP",5.56410256410256,Hospital
2015-01-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,507,2472,4.87573964497041,2,2015,Jan,1,Thu,,,507,2472,"Hospital de Vila Franca de Xira, EPE",4.87573964497041,Hospital
2015-01-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,910,15839,17.4054945054945,2,2015,Jan,1,Thu,,,910,15839,"Hospital Professor Doutor Fernando Fonseca, EPE",17.4054945054945,Hospital
2015-01-01,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,875,5216,5.96114285714286,2,2015,Jan,1,Thu,,,875,5216,"Hospital Garcia de Orta, EPE",5.96114285714286,Hospital
2015-02-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,1289,7534,5.84484096198604,2,2015,Feb,5,Sun,651,3958,638,3576,"Centro Hospitalar do Baixo Vouga, EPE",5.60501567398119,Hospital
2015-02-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,432,2656,6.14814814814815,2,2015,Feb,5,Sun,219,1334,213,1322,"Hospital Distrital da Figueira da Foz, EPE",6.20657276995305,Hospital
2015-02-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,900,5848,6.49777777777778,2,2015,Feb,5,Sun,455,3094,445,2754,"Centro Hospitalar Barreiro/Montijo, EPE",6.18876404494382,Hospital
2015-02-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,1885,9348,4.95915119363395,2,2015,Feb,5,Sun,957,4708,928,4640,"Centro Hospitalar Tâmega e Sousa, EPE",5,Hospital
2015-02-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,1473,8969,6.08893414799729,2,2015,Feb,5,Sun,755,4764,718,4205,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",5.85654596100279,Hospital
2015-03-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,1024,7760,7.578125,2,2015,Mar,9,Sun,685,5295,339,2465,"Centro Hospitalar Universitário Cova da Beira, EPE",7.27138643067847,University
2015-03-01,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,2460,13477,5.47845528455285,2,2015,Mar,9,Sun,1506,8509,954,4968,"Centro Hospitalar de Leiria, EPE",5.20754716981132,Hospital
2015-03-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,684,4169,6.09502923976608,2,2015,Mar,9,Sun,432,2656,252,1513,"Hospital Distrital da Figueira da Foz, EPE",6.00396825396825,Hospital
2015-03-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Cirurgica,949,7837,8.2581664910432,2,2015,Mar,9,Sun,632,5371,317,2466,"Unidade Local de Saúde da Guarda, EPE",7.77917981072555,Hospital
2015-03-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,917,6374,6.95092693565976,2,2015,Mar,9,Sun,568,3964,349,2410,"Unidade Local de Saúde de Castelo Branco, EPE",6.9054441260745,Hospital
2015-03-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,6763,49190,7.27339937897383,2,2015,Mar,9,Sun,4460,32264,2303,16926,"Centro Hospitalar Universitário Lisboa Central, EPE",7.34954407294833,University
2015-03-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,1633,10534,6.45070422535211,2,2015,Mar,9,Sun,1051,6757,582,3777,"Centro Hospitalar de Setúbal, EPE",6.48969072164949,Hospital
2015-03-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,1694,10186,6.01298701298701,2,2015,Mar,9,Sun,1105,6578,589,3608,"Centro Hospitalar do Oeste, EPE",6.12563667232598,Hospital
2015-03-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,4434,26272,5.92512404149752,2,2015,Mar,9,Sun,2866,16954,1568,9318,"Centro Hospitalar Universitário de Lisboa Norte, EPE",5.94260204081633,University
2015-03-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,1572,7944,5.05343511450382,2,2015,Mar,9,Sun,1007,5148,565,2796,"Hospital de Vila Franca de Xira, EPE",4.94867256637168,Hospital
2015-04-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,2089,13131,6.28578267113451,2,2015,Apr,13,Wed,1531,9711,558,3420,"Hospital Espírito Santo de Évora, EPE",6.12903225806452,Hospital
2015-04-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,4563,33698,7.385053692746,2,2015,Apr,13,Wed,3392,25275,1171,8423,"Centro Hospitalar Universitário do Algarve,EPE",7.19299743808711,University
2015-04-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,3352,24144,7.20286396181384,2,2015,Apr,13,Wed,2441,17822,911,6322,"Centro Hospitalar Tondela-Viseu, EPE",6.93962678375412,Hospital
2015-04-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,1912,11500,6.01464435146444,2,2015,Apr,13,Wed,1413,8800,499,2700,"Centro Hospitalar Barreiro/Montijo, EPE",5.41082164328657,Hospital
